"ID","CODIGO_SETOR","NOME_SETOR","ORGAO","ATIVO","LOGRADOURO","NUMERO","COMPLEMENTO","BAIRRO","CIDADE","ESTADO","CEP","TELEFONE","EMAIL","DATA_CRIACAO","DATA_ATUALIZACAO","LATITUDE","LONGITUDE"
267,"013.POSFISFIL",Posto Fiscal - Filadelfia,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,FILADELFIA,TO,"77795000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.423,-7.33709974,-47.49678275
268,"013.POFIJATO",Posto Fiscal - Jau do Tocantins,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,JAU DO TOCANTINS,TO,"77450000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.424,-12.65267632,-48.59176286
269,"013.POSFISLEV",Posto Fiscal - Levantado,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,TAGUATINGA,TO,"77320000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.424,-12.40913505,-46.43140623
270,"013.POFINOAL",Posto Fiscal - Novo Alegre,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,NOVO ALEGRE,TO,"77353000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.425,-12.91525868,-46.57648926
271,"013.POFIPADA",Posto Fiscal - Pau Darco,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PAU DARCO,TO,"77785000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.425,-7.5422365,-49.36723715
272,"013.POFISEGE",Posto Fiscal - Serra Geral,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,TAGUATINGA,TO,"77320000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.425,-12.40913505,-46.43140623
273,"013.POSFISTAL",Posto Fiscal - Talisma,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,TALISMA,TO,"77483000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.426,-12.79811766,-49.09249063
274,"013.POSFISTRA",Posto Fiscal - Transamazonica,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,AUGUSTINOPOLIS,TO,"77960000","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.427,-5.46479565,-47.88496084
275,"013.PRESCONT",Presidência do Contencioso Adm Tributário,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.428,-10.18257356,-48.3362181
276,"013.PCPPDS",Presidente Com P Proc Disc Sindicâncias e Revisão,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.428,-10.18257356,-48.3362181
277,"013.SEGER2",Secretaria-Geral,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.429,-10.18257356,-48.3362181
278,"013.SAF",Superintendência de Administração e Finanças,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.430,-10.18257356,-48.3362181
279,"013.SUATRI",Superintendência de Administração Tributária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.430,-10.18257356,-48.3362181
280,"013.SUASJUR",Superintendência de Assuntos Jurídicos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.431,-10.18257356,-48.3362181
281,"013.SUCOLI",Superintendência de Compras e Central de Licitação,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.431,-10.18257356,-48.3362181
282,"013.SUCOG",Superintendência de Contabilidade Geral,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.431,-10.18257356,-48.3362181
283,"013.SUPEFE",Superintendência de Enfret a Frau Fis Estruturadas,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.432,-10.18257356,-48.3362181
284,"013.SUTIF",Superintendência de Tecnol e Inov Fazendária,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.432,-10.18257356,-48.3362181
285,"013.SUTES",Superintendência do Tesouro Estadual,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.433,-10.18257356,-48.3362181
286,"013.SERCED",Servidores Cedidos Externos,Secretaria da Fazenda,"0",atualizar endereço,"0",,CENTRO,PALMAS,TO,"77001908","63 - 1234-5678",atualizar_email@sefaz.to.gov.br,2025-10-14 09:26:42.999,2025-11-14 08:12:10.433,-10.18257356,-48.3362181
291,"013.PROTCENT",Protocolo Geral - Sefaz ,Secretaria da Fazenda,"1",Praça Girassóis,sem número,,Plano Diretor Norte,Palmas,TO,"77001-908",(63) 3027-2003,gprotocolo@sefaz.to.gov.br,2025-10-29 11:27:32.334,2025-10-29 11:46:41.215,-10.18380672,-48.33632469
